ticker,sentiment change percent,price change percent
DWAC,-22.13135390807589,0.0016556671
IINN,-22.128242495763605,-0.01515159
AAL,-22.080621384811906,0.035488944
ANY,-21.903769348075496,0.020903344
SOLO,-21.867864282565243,-0.051851892
REAL,-21.83297222273495,-0.0080321205
PEP,-21.44336999689288,0.016380627999999998
T,-21.37291641438995,0.0166985
FTS,-21.129315140082618,0.017981775
THCA,-21.04102777785497,-0.0009671401
RAIL,-20.951571668202508,-0.019230815999999998
GOOGL,-20.885279742921814,-0.0020695142
CODX,-20.83077028865562,0.040998219999999995
NTRB,-20.66620545298146,-0.0072993207000000004
AMC,-20.468083039811567,-0.0014760499999999998
NUE,-20.453405171638785,0.0117804
ETEK,-20.365720902132534,-0.064516163
MULN,-20.33716635926851,0.058823595
OXY,-20.219895851737636,0.026494499999999997
IONQ,-20.180365764408837,0.0022830483
WWE,-19.854495452024835,0.00112017
FB,-19.48670376260384,0.005060084500000001
NKE,-19.367791772824482,-0.0099804
CNTX,-19.364663417177972,-0.028301861
GUSH,-19.059208022142492,0.029414199999999998
STZ,-19.05305284465667,0.010169033999999999
SJR,-18.796017861408654,0.01222
MAPS,-18.777402818460253,-0.0060790217
AGRX,-18.686382357962938,-0.4503004
ARDX,-18.515510251848976,0.006950271
NOK,-18.51516962620926,0.010845899999999999
EEENF,-18.348472652927995,0.09259
DD,-17.999065740827845,-0.014933460999999999
ROKU,-17.6992010257209,0.021548626
FR,-17.655525725214073,0.021272199999999998
ASTR,-17.46913009890022,0.023076994000000003
BB,-17.420513308279016,0.0111317
SQ,-17.33248558772632,0.039700700000000005
NILE,-17.149331489810592,0.046327624
ACB,-17.08961173304333,0.022727249999999997
NCLH,-16.856317235395103,0.0188849
TNXP,-16.787021656033772,0.018987322
LSTR,-16.729517699990936,0.010246221
ZIM,-16.41010952110802,-0.0836333
ELOX,-16.309672264933873,-0.063248515
SENS,-16.290531255418806,-0.00970873
ZOM,-15.883002604757944,-0.0558837
SPY,-15.644603184214855,0.010576499999999999
