ticker,sentiment change percent,price change percent
MSFT,-26.91042188484245,0.010707473
STM,-26.79045856803186,-0.034000628000000005
DRUG,-24.386909288717195,-0.026000926
ILUS,-24.344059057085165,0.00543
FR,-24.213626221724795,0.021272199999999998
GFAI,-23.660130718954353,-0.0070453423
AL,-23.30119300539296,0.00329048
CHEK,-22.44053774560498,0.012945011
RAD,-22.17098729351964,0.016320494
AZN,-22.15987203138966,-0.0018162970000000001
EA,-20.56987281606596,0.008877943000000001
VMW,-20.50550483351239,0.000701827
CVX,-20.38202244696543,0.011949099999999999
SCS,-20.113314447592057,-0.0027958745
DASH,-19.636278108931016,0.058906
NOV,-19.48741990936075,-0.0005913796
NET,-19.198681339991353,0.0491429
CAN,-19.17926748198241,0.0031055870000000004
EEENF,-18.7537968382808,0.09259
TWTR,-18.33061893218293,0.022465899999999997
REGN,-18.081876837044465,0.007223486300000001
TSLA,-17.58658563456762,0.012429086
SPY,-17.412571012859456,0.010576499999999999
POST,-17.25566156318884,0.0245295
Z,-16.764921267271514,0.060472383
PAA,-16.124680767467648,0.028513308
SDC,-15.810512006772148,0.038461618
ABMD,-15.183932986829518,0.028483710000000002
GNPX,-15.146372507424665,-0.0071942379999999995
BIIB,-14.73183891100678,0.032803779
ACA,-14.304587084579445,-0.00258451
RIVN,-13.88557915358415,-0.0015539631
DCFC,-13.656556495790785,0.006568138
WSR,-13.53765421760712,0.0112045
ARDX,-13.138202194550875,0.006950271
SNGX,-12.72727272727322,-0.032000043
ROSE,-12.631660735597938,0.0029969764
HON,-12.622793608882166,0.007479449500000001
APVO,-12.40875912408741,0.0
AY,-12.398157869587134,0.053626885
ABBV,-11.907900692974938,0.00417863
CELZ,-11.690318974929104,-0.013333321
