ticker,sentiment change percent,price change percent
CTRM,81.27350875353802,-0.007462679
NAK,80.27072533958888,0.0138143
GAB,79.66666666666669,0.016393427000000002
AMC,79.61337170139828,-0.0014760499999999998
TDOC,79.38157199090628,0.04878059999999999
FTCH,78.78539446301302,0.015363100000000001
MNTS,78.75155022736664,0.0
FVRR,75.90775883545933,0.0157023
SD,75.56175772770098,0.015954053
YY,73.58490566037696,0.03717343
RBLX,73.0106954959121,0.06725499
TBLT,72.3534609330968,-0.12107622
MNDY,72.29787844036673,0.054575386000000004
XOP,71.95390209378137,0.012052199999999999
ANY,71.09789151460608,0.020903344
APPS,71.051872510509,-0.016027404999999998
EPRT,70.95530955309555,0.027919980999999996
RELI,69.68114861085229,0.004784684799999999
QQQ,69.59164852995127,0.006600564
MIRO,68.75239507166826,-0.18045115
RMSL,68.34186939820732,0.050847449999999995
EPIX,67.64791707497646,-0.10476195
UA,66.13485076600529,0.011873400000000001
PYPL,65.94345361507077,0.022336844999999998
DOCU,65.12481211593044,0.06692228
SQ,62.90438800889151,0.039700700000000005
BCYC,62.768746722600866,0.04231222
AEHR,62.056173820879756,-0.074666657
DAL,62.00769518967402,0.0189852
KPLT,61.83738843105024,0.028037355
APPN,61.74123836855372,-0.004645296
CMMB,61.605959219746275,-0.10270272999999999
KO,61.38427094855932,0.023366699999999997
AMRN,61.216857936395975,-0.033557017
L,61.182352342875966,0.0150186
CAR,61.151668412851464,0.026040260000000003
XELA,60.44874379829468,0.0034964975999999997
ABB,59.76933763204117,-0.004489298
ENPH,59.22325816234804,0.0024584907
RIDE,57.66574840129481,0.012658214999999999
